timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
135,0.13115698,0.07787987,0.89701116,0.19704778,0.9012746,0.07136379,0.096580885,0.83019036,0.031625032,0.7063713,0.038652632,0.020845514,-0.38753107,0.15544786,1.6400932e-06,-1.9495651e-07,-0.010121375,0.011912048,0.12932833,0.37535477,9.182937e-06,-2.0514842e-06,-0.0008305609,-0.009974837,0.17446807,0.6148739,2.4457077e-05,-5.8227677e-05,0.18773617,0.45607972,-0.52570295,-0.14847268,-4.2595107e-07,2.599065e-07,-0.00050896406,-0.0010277182,3.1292439e-06,-6.072223e-07,5.160272e-05,8.117408e-06,-0.0001443699,-5.9809536e-05,-1.065433e-06,-4.7311187e-07
136,0.13115862,0.077880956,0.89701116,0.19704641,0.9012734,0.07136314,0.09658168,0.83018833,0.03162569,0.7063719,0.038653024,0.020845596,-0.38753092,0.15544786,1.4059036e-06,-1.6968669e-07,-0.010121226,0.011912048,0.12932932,0.37535468,1.18984635e-05,-4.3853493e-07,-0.00082956254,-0.009974927,0.17446882,0.6148694,-3.5889525e-07,-4.494443e-05,0.18773691,0.45607525,-0.52570295,-0.14847268,-3.41815e-07,3.2494253e-07,-0.00050896406,-0.0010277182,1.758337e-06,-2.3469329e-07,5.0112605e-05,1.1000782e-05,-0.00018701702,-1.27367675e-05,-2.2351742e-07,1.3001263e-06
137,0.1311606,0.07788256,0.89701116,0.19704473,0.9012716,0.0713625,0.09658289,0.8301858,0.031626347,0.7063724,0.03865357,0.020845769,-0.38753077,0.15544786,1.125208e-06,-2.1480935e-07,-0.010121077,0.011912048,0.12933049,0.3753547,1.3595362e-05,8.684071e-07,-0.00082840025,-0.009974897,0.17446752,0.6148662,-2.1548773e-05,-3.0934836e-05,0.18773562,0.45607203,-0.52570295,-0.14847268,-3.3682753e-07,2.709015e-07,-0.00050896406,-0.0010277182,7.0780516e-07,-8.754432e-07,4.671514e-05,1.1973083e-05,-0.00021279603,2.7734786e-05,-8.046627e-07,2.719462e-07
138,0.1311627,0.07788449,0.89701104,0.19704317,0.9012695,0.071361914,0.09658428,0.83018315,0.031626977,0.70637256,0.038654167,0.020846024,-0.38753068,0.15544786,6.822285e-07,-1.8159608e-07,-0.010120988,0.011912048,0.12933175,0.37535486,1.4130427e-05,1.949569e-06,-0.00082713366,-0.009974748,0.17446454,0.61486423,-3.8418697e-05,-1.706744e-05,0.18773264,0.45607007,-0.52570295,-0.14847268,-3.0477477e-07,2.4080154e-07,-0.00050896406,-0.0010277182,-1.616776e-06,-2.0489097e-07,3.9339066e-05,1.2982637e-05,-0.0002225712,6.1336905e-05,-5.2154064e-07,3.7625432e-07
139,0.13116474,0.07788659,0.89701116,0.19704157,0.90126705,0.07136137,0.09658578,0.8301804,0.03162754,0.7063726,0.03865478,0.020846318,-0.38753068,0.15544786,3.9991266e-07,-7.621989e-08,-0.010120988,0.011912048,0.129333,0.37535506,1.3747927e-05,2.5972727e-06,-0.00082588196,-0.009974539,0.17446035,0.61486346,-5.0569717e-05,-4.1977682e-06,0.18772845,0.4560693,-0.52570295,-0.14847268,-2.486977e-07,1.8395392e-07,-0.00050896406,-0.0010277182,-1.1175871e-06,5.9977174e-07,3.1501055e-05,1.13509595e-05,-0.00021755695,8.602813e-05,-2.0116568e-07,3.3527613e-08
140,0.13116676,0.07788874,0.89701104,0.19704013,0.9012646,0.0713609,0.09658735,0.8301778,0.031628042,0.70637256,0.03865539,0.020846637,-0.38753068,0.15544786,3.1036527e-07,-5.5302266e-08,-0.010120988,0.011912048,0.12933417,0.37535533,1.2561021e-05,2.9470775e-06,-0.00082471967,-0.009974271,0.17445536,0.61486375,-5.7961148e-05,7.0608316e-06,0.18772346,0.4560696,-0.52570295,-0.14847268,-1.8652327e-07,1.457885e-07,-0.00050896406,-0.0010277182,1.0430813e-07,1.8626451e-08,2.2500753e-05,9.991229e-06,-0.00020033866,0.00010209158,0.0,7.8231096e-08
141,0.13116863,0.077890806,0.897011,0.19703902,0.9012622,0.071360566,0.09658884,0.83017534,0.031628422,0.7063721,0.038655978,0.02084696,-0.38753068,0.15544786,1.9105066e-07,6.76743e-08,-0.010120988,0.011912048,0.1293352,0.37535563,1.0977939e-05,3.2202338e-06,-0.0008236915,-0.009973973,0.17444997,0.61486495,-6.089256e-05,1.623941e-05,0.18771806,0.45607078,-0.52570295,-0.14847268,-6.911195e-08,1.3206565e-07,-0.00050896406,-0.0010277182,-4.172325e-07,1.0915101e-06,1.5571713e-05,1.0099262e-05,-0.00017421693,0.00010943785,7.0780516e-07,2.2724271e-07
142,0.13117014,0.077892594,0.89701104,0.19703816,0.9012601,0.071360305,0.09659019,0.8301734,0.031628698,0.7063716,0.03865646,0.020847267,-0.38753068,0.15544786,-9.4489145e-09,1.7927823e-07,-0.010120988,0.011912048,0.12933606,0.37535593,8.9636105e-06,3.2161129e-06,-0.0008228272,-0.009973675,0.17444456,0.61486685,-5.975027e-05,2.3157614e-05,0.18771265,0.4560727,-0.52570295,-0.14847268,-1.08557705e-08,9.6441546e-08,-0.00050896406,-0.0010277182,-1.527369e-06,1.2852252e-06,7.301569e-06,8.009374e-06,-0.00014080852,0.00010978058,4.0978193e-07,-2.6077032e-08
143,0.13117124,0.07789414,0.897011,0.19703758,0.90125835,0.07136017,0.09659136,0.83017194,0.031628866,0.706371,0.038656835,0.020847535,-0.38753068,0.15544786,-2.380547e-07,2.5255036e-07,-0.010120988,0.011912048,0.12933673,0.37535623,6.6571424e-06,3.1113211e-06,-0.00082215667,-0.009973377,0.17443945,0.61486924,-5.5258413e-05,2.7711476e-05,0.18770754,0.45607507,-0.52570295,-0.14847268,-4.837496e-08,4.58816e-08,-0.00050896406,-0.0010277182,-2.30968e-06,1.180917e-06,-6.556511e-07,6.99237e-06,-0.00010445714,0.000103432685,-4.0233135e-07,-2.644956e-07
144,0.131172,0.07789533,0.897011,0.19703715,0.90125686,0.071360104,0.09659224,0.8301709,0.031628937,0.7063706,0.038657095,0.02084776,-0.38753068,0.15544786,-4.706038e-07,3.5369808e-07,-0.010120988,0.011912048,0.12933719,0.37535653,4.2656793e-06,2.671002e-06,-0.00082169473,-0.009973079,0.1744349,0.61487186,-4.8158283e-05,2.997055e-05,0.187703,0.4560777,-0.52570295,-0.14847268,3.598941e-08,4.521454e-08,-0.00050896406,-0.0010277182,-2.9206276e-06,1.642853e-06,-7.2717667e-06,3.375113e-06,-6.714463e-05,9.1869384e-05,7.227063e-07,1.0803342e-07
145,0.13117239,0.077896155,0.897011,0.19703701,0.9012559,0.07136017,0.09659287,0.8301703,0.031628903,0.7063701,0.03865729,0.02084793,-0.38753068,0.15544787,-7.120708e-07,3.818752e-07,-0.010120988,0.011912063,0.12933744,0.37535667,1.9684232e-06,2.0922864e-06,-0.0008214414,-0.00997293,0.1744311,0.6148746,-3.921294e-05,3.0118114e-05,0.1876992,0.45608044,-0.52570295,-0.14847268,7.467577e-08,4.6204363e-08,-0.00050896406,-0.0010277182,-3.5911798e-06,1.1660159e-06,-1.2308359e-05,8.903444e-07,-3.094226e-05,7.640198e-05,4.7683716e-07,1.2293458e-07
146,0.13117254,0.07789665,0.897011,0.19703715,0.9012553,0.0713603,0.09659319,0.8301701,0.031628806,0.70636964,0.03865737,0.020848062,-0.38753077,0.1554479,-9.870486e-07,4.0449802e-07,-0.010121077,0.011912093,0.1293375,0.37535682,-1.4492895e-07,1.8750615e-06,-0.0008213818,-0.009972781,0.1744282,0.6148772,-2.9317318e-05,2.842574e-05,0.1876963,0.45608306,-0.52570295,-0.14847268,1.6851061e-07,2.9065333e-08,-0.00050896406,-0.0010277182,-4.529953e-06,1.180917e-06,-1.6212463e-05,3.0584633e-06,9.23872e-07,5.8371574e-05,1.1250377e-06,-5.5879354e-08
147,0.13117225,0.07789674,0.89701086,0.19703726,0.90125513,0.07136047,0.0965933,0.8301704,0.031628653,0.7063694,0.038657352,0.020848127,-0.38753092,0.1554479,-9.727445e-07,3.5291993e-07,-0.010121226,0.011912093,0.12933737,0.37535697,-1.9638912e-06,1.476704e-06,-0.0008215159,-0.009972632,0.17442617,0.61487955,-1.908599e-05,2.5319154e-05,0.18769427,0.45608538,-0.52570295,-0.14847268,3.32507e-08,2.5151758e-08,-0.00050896406,-0.0010277182,-2.3245811e-06,4.954636e-07,-1.8551946e-05,7.0407987e-07,2.9020011e-05,3.9998442e-05,-9.313226e-07,3.3527613e-08
148,0.1311717,0.07789655,0.89701086,0.19703756,0.9012553,0.07136063,0.09659315,0.830171,0.03162844,0.7063692,0.03865724,0.020848127,-0.38753092,0.15544793,-4.911397e-07,4.0662357e-07,-0.010121226,0.011912122,0.12933713,0.37535712,-3.272979e-06,9.0897004e-07,-0.00082175434,-0.009972483,0.17442505,0.61488163,-9.16316e-06,2.118766e-05,0.18769315,0.45608747,-0.52570295,-0.14847268,7.262173e-08,6.393983e-08,-0.00050896406,-0.0010277182,2.3841858e-06,1.4193356e-06,-1.8000603e-05,-1.9855797e-06,5.1513314e-05,2.1982938e-05,4.7683716e-07,4.5076013e-07
149,0.13117117,0.077896185,0.89701086,0.19703834,0.9012556,0.07136084,0.09659301,0.8301717,0.031628214,0.7063686,0.03865706,0.020848088,-0.38753092,0.15544793,-5.9932273e-07,3.485535e-07,-0.010121226,0.011912122,0.12933677,0.37535712,-4.3576124e-06,1.4528571e-07,-0.00082211196,-0.009972483,0.17442477,0.6148832,-1.6684771e-07,1.6417123e-05,0.18769287,0.45608902,-0.52570295,-0.14847268,1.2152152e-07,3.6406473e-08,-0.00050896406,-0.0010277182,-2.30968e-06,4.3585896e-07,-1.9028783e-05,-5.364418e-06,6.7055225e-05,5.263835e-06,6.7055225e-07,-1.15484e-07
150,0.13117054,0.077895634,0.897011,0.19703893,0.9012563,0.0713611,0.096592546,0.83017266,0.031627968,0.7063685,0.038656883,0.020848043,-0.38753092,0.15544793,-7.139876e-07,2.5135682e-07,-0.010121226,0.011912122,0.12933634,0.37535712,-4.9743917e-06,-3.1497376e-07,-0.0008225441,-0.009972483,0.17442521,0.6148844,7.507239e-06,1.1350602e-05,0.18769331,0.4560902,-0.52570295,-0.14847268,6.208389e-08,1.3645587e-07,-0.00050896406,-0.0010277182,-2.644956e-06,-1.0058284e-07,-1.706183e-05,-4.2393804e-06,7.632375e-05,-9.622425e-06,-2.9057264e-07,1.0915101e-06
151,0.13116974,0.0778949,0.897011,0.1970394,0.90125716,0.07136135,0.096591994,0.8301736,0.031627744,0.7063686,0.03865667,0.020847954,-0.38753098,0.15544793,-8.2606346e-07,2.0528145e-07,-0.010121286,0.011912122,0.1293359,0.37535712,-5.109151e-06,-6.8922566e-07,-0.00082299113,-0.009972483,0.17442626,0.6148851,1.3641295e-05,6.3705365e-06,0.18769436,0.45609093,-0.52570295,-0.14847268,9.49917e-08,6.099119e-08,-0.00050896406,-0.0010277182,-2.9057264e-06,1.6763806e-07,-1.3783574e-05,-4.529953e-06,8.010864e-05,-2.1424145e-05,4.8428774e-07,-4.1350722e-07
152,0.13116883,0.077894114,0.897011,0.19703987,0.90125805,0.0713615,0.09659142,0.83017474,0.03162754,0.70636874,0.03865644,0.02084784,-0.38753098,0.15544793,-6.582906e-07,1.886063e-07,-0.010121286,0.011912122,0.12933545,0.375357,-5.019486e-06,-1.1479835e-06,-0.00082343817,-0.009972602,0.17442775,0.6148854,1.8082394e-05,1.7533389e-06,0.18769585,0.45609123,-0.52570295,-0.14847268,-1.0268568e-09,2.902551e-09,-0.00050896406,-0.0010277182,-3.874302e-07,3.46452e-07,-1.18762255e-05,-6.3106418e-06,7.851422e-05,-3.0245632e-05,-7.227063e-07,-4.2840838e-07
153,0.13116822,0.077893384,0.89701086,0.19704045,0.9012588,0.07136169,0.09659083,0.8301756,0.03162737,0.7063687,0.03865623,0.020847734,-0.38753098,0.15544793,-5.46617e-07,1.9100108e-07,-0.010121286,0.011912122,0.12933502,0.37535685,-4.688486e-06,-1.128091e-06,-0.0008238703,-0.009972751,0.17442954,0.6148853,2.0783646e-05,-2.3845814e-06,0.18769763,0.4560911,-0.52570295,-0.14847268,-2.2376824e-08,8.301571e-08,-0.00050896406,-0.0010277182,-5.289912e-07,4.954636e-07,-9.23872e-06,-2.6710331e-06,7.221848e-05,-3.6995858e-05,-2.1606684e-07,8.08388e-07
154,0.13116755,0.077892646,0.897011,0.19704083,0.9012598,0.07136182,0.09659033,0.8301764,0.031627234,0.7063688,0.038656007,0.020847617,-0.38753098,0.15544793,-5.0682024e-07,1.3468267e-07,-0.010121286,0.011912122,0.12933464,0.3753567,-4.027474e-06,-1.0800164e-06,-0.00082424283,-0.0099729,0.17443147,0.61488485,2.1916254e-05,-5.7353814e-06,0.18769957,0.4560907,-0.52570295,-0.14847268,-2.9448602e-08,9.243665e-08,-0.00050896406,-0.0010277182,-9.685755e-07,-8.568168e-08,-5.1110983e-06,-2.3394823e-06,6.328523e-05,-3.946945e-05,-1.2665987e-07,3.017485e-07
155,0.131167,0.07789197,0.89701086,0.19704114,0.90126055,0.0713619,0.09658983,0.8301771,0.031627137,0.706369,0.038655855,0.02084751,-0.38753098,0.15544793,-4.248187e-07,1.177758e-07,-0.010121286,0.011912122,0.12933435,0.37535655,-3.2232615e-06,-9.463581e-07,-0.00082454085,-0.009973049,0.17443343,0.61488414,2.1571388e-05,-8.260403e-06,0.18770152,0.45608997,-0.52570295,-0.14847268,-2.4321624e-08,1.1142327e-07,-0.00050896406,-0.0010277182,-4.4703484e-07,1.6763806e-07,-2.026558e-06,-1.3634562e-06,5.134195e-05,-3.958866e-05,-2.2351742e-08,4.209578e-07
156,0.13116658,0.077891424,0.897011,0.19704139,0.90126115,0.07136195,0.09658943,0.8301777,0.031627048,0.7063691,0.038655702,0.0208474,-0.38753098,0.15544793,-4.184518e-07,1.006253e-07,-0.010121286,0.011912122,0.12933412,0.37535655,-2.459169e-06,-6.449486e-07,-0.0008247644,-0.009973049,0.17443529,0.6148833,1.9975354e-05,-9.932142e-06,0.18770339,0.45608914,-0.52570295,-0.14847268,-1.5831213e-07,2.1208999e-07,-0.00050896406,-0.0010277182,-9.983778e-07,1.2293458e-07,-4.172325e-07,6.482005e-07,3.796816e-05,-3.7368387e-05,-1.4007092e-06,1.2852252e-06
157,0.13116618,0.07789092,0.897011,0.19704138,0.90126175,0.07136193,0.096589096,0.8301782,0.031627033,0.70636946,0.038655575,0.02084731,-0.38753098,0.15544793,-3.048981e-07,2.3687441e-08,-0.010121286,0.011912122,0.12933397,0.3753565,-1.7564599e-06,-8.852977e-07,-0.0008249134,-0.009973109,0.17443693,0.61488235,1.7497578e-05,-1.0695698e-05,0.18770503,0.4560882,-0.52570295,-0.14847268,-7.775589e-08,1.8775225e-07,-0.00050896406,-0.0010277182,8.940697e-08,-5.1781535e-07,8.791685e-07,-4.015863e-06,2.516061e-05,-3.2465905e-05,4.0978193e-07,2.8684735e-07
158,0.13116603,0.07789064,0.897011,0.19704148,0.90126204,0.07136193,0.09658886,0.83017844,0.031627033,0.70636964,0.038655512,0.020847267,-0.38753098,0.15544793,-2.0334159e-07,-8.68398e-09,-0.010121286,0.011912122,0.12933385,0.3753564,-9.984602e-07,-8.3943445e-07,-0.0008250326,-0.009973198,0.17443831,0.6148814,1.4346567e-05,-1.0788547e-05,0.18770641,0.45608723,-0.52570295,-0.14847268,-1.063321e-08,1.6949895e-07,-0.00050896406,-0.0010277182,2.5331974e-07,-2.644956e-07,3.1888485e-06,-1.7546117e-06,1.2233853e-05,-2.7667731e-05,4.7683716e-07,2.8684735e-07
159,0.13116609,0.0778905,0.897011,0.19704156,0.9012623,0.07136193,0.09658873,0.8301784,0.031627055,0.7063697,0.03865552,0.020847224,-0.38753098,0.15544793,-1.5250619e-07,1.3231053e-08,-0.010121286,0.011912122,0.12933381,0.3753564,-1.9601217e-07,-6.7018135e-07,-0.0008250773,-0.009973198,0.17443936,0.6148805,1.076812e-05,-1.0242766e-05,0.18770745,0.45608634,-0.52570295,-0.14847268,-1.4879089e-07,1.5580896e-07,-0.00050896406,-0.0010277182,0.0,1.9744039e-07,5.528331e-06,-4.0605664e-07,8.195639e-08,-2.1513551e-05,-1.4081597e-06,2.8684735e-07
160,0.13116615,0.07789042,0.897011,0.19704145,0.9012624,0.07136189,0.09658867,0.8301783,0.031627133,0.7063698,0.038655505,0.020847192,-0.38753098,0.15544793,-7.116628e-08,-2.5466969e-08,-0.010121286,0.011912122,0.12933384,0.3753564,5.712268e-07,-6.918808e-07,-0.0008250475,-0.009973198,0.17444012,0.6148796,7.116455e-06,-9.136056e-06,0.18770821,0.45608544,-0.52570295,-0.14847268,-4.2302773e-08,1.947153e-07,-0.00050896406,-0.0010277182,4.3213367e-07,-3.5390258e-07,7.1823597e-06,-1.8924475e-06,-9.596348e-06,-1.4539808e-05,6.92904e-07,7.785857e-07
161,0.13116634,0.077890486,0.89701104,0.19704129,0.9012623,0.07136176,0.096588686,0.83017814,0.03162719,0.70637,0.038655557,0.020847179,-0.38753098,0.15544793,-1.6866867e-08,-2.7668396e-08,-0.010121286,0.011912122,0.12933391,0.3753564,1.107913e-06,-7.1150805e-07,-0.000824973,-0.009973198,0.17444055,0.6148789,3.5186545e-06,-7.63845e-06,0.18770865,0.45608473,-0.52570295,-0.14847268,-4.4393072e-08,1.3746832e-07,-0.00050896406,-0.0010277182,3.6507845e-07,-8.568168e-08,6.7949295e-06,-1.925975e-06,-1.8186867e-05,-7.864088e-06,-1.2665987e-07,-8.568168e-08
162,0.13116658,0.07789063,0.897011,0.19704115,0.9012621,0.0713617,0.09658881,0.8301778,0.03162727,0.70637006,0.038655613,0.020847194,-0.38753098,0.15544793,5.5895192e-08,-2.497375e-09,-0.010121286,0.011912122,0.12933403,0.3753564,1.5372495e-06,-6.9754384e-07,-0.0008248538,-0.009973198,0.17444067,0.6148783,1.9967092e-07,-5.938572e-06,0.18770877,0.45608413,-0.52570295,-0.14847268,-5.043114e-08,1.7499936e-07,-0.00050896406,-0.0010277182,6.854534e-07,1.8253922e-07,7.0631504e-06,-1.6391277e-06,-2.43932e-05,-2.0973384e-06,-1.7136335e-07,7.18981e-07
163,0.13116686,0.077890866,0.897011,0.19704095,0.9012619,0.071361616,0.09658896,0.8301775,0.03162738,0.70637006,0.03865571,0.020847231,-0.38753098,0.15544793,1.0897663e-07,-7.302607e-08,-0.010121286,0.011912122,0.12933418,0.3753564,1.842861e-06,-6.144274e-07,-0.00082470477,-0.009973198,0.1744405,0.614878,-2.6702915e-06,-4.121261e-06,0.1877086,0.45608383,-0.52570295,-0.14847268,-9.5192824e-08,1.5993427e-07,-0.00050896406,-0.0010277182,6.7055225e-07,-7.1153045e-07,6.8992376e-06,-9.126961e-07,-2.8200448e-05,3.3266842e-06,-5.736947e-07,2.8684735e-07
164,0.13116722,0.07789114,0.89701104,0.19704075,0.9012615,0.071361504,0.096589096,0.83017707,0.031627435,0.7063701,0.0386558,0.020847261,-0.38753098,0.15544793,1.7113943e-07,-8.717958e-08,-0.010121286,0.011912122,0.12933435,0.3753564,1.9468998e-06,-4.909954e-07,-0.00082454085,-0.009973198,0.17444013,0.6148777,-4.9315418e-06,-2.3499852e-06,0.18770823,0.45608354,-0.52570295,-0.14847268,-1.0566729e-07,1.2032324e-07,-0.00050896406,-0.0010277182,8.940697e-07,-3.2410026e-07,5.64754e-06,-3.017485e-07,-2.9288232e-05,7.4096024e-06,-3.427267e-07,3.7252903e-09
165,0.13116753,0.07789142,0.89701104,0.19704059,0.90126127,0.071361475,0.09658933,0.83017665,0.03162753,0.70637006,0.038655873,0.020847298,-0.38753098,0.15544793,2.5277927e-07,-1.8818554e-08,-0.010121286,0.011912122,0.12933452,0.3753564,1.9668146e-06,-3.470124e-07,-0.00082436204,-0.009973198,0.17443958,0.61487764,-6.6535567e-06,-6.7582175e-07,0.18770768,0.45608348,-0.52570295,-0.14847268,-5.0193215e-08,1.4127892e-07,-0.00050896406,-0.0010277182,1.244247e-06,4.656613e-07,5.066395e-06,2.1234155e-07,-2.9549003e-05,1.0866672e-05,2.9057264e-07,5.1036477e-07
166,0.13116781,0.077891745,0.897011,0.19704041,0.901261,0.071361415,0.0965896,0.83017623,0.031627577,0.70636994,0.038655955,0.020847345,-0.38753098,0.15544793,1.635074e-07,-4.2053593e-08,-0.010121286,0.011912122,0.12933467,0.3753564,1.796976e-06,-1.7383258e-07,-0.000824213,-0.009973198,0.17443892,0.61487764,-7.673866e-06,7.764962e-07,0.18770702,0.45608348,-0.52570295,-0.14847268,-5.105596e-08,2.2107066e-07,-0.00050896406,-0.0010277182,-2.6077032e-07,-2.7939677e-07,3.2186508e-06,8.6426735e-07,-2.6836991e-05,1.2833625e-05,-1.3411045e-07,1.1511147e-06
167,0.13116805,0.077891976,0.89701104,0.19704026,0.9012607,0.07136136,0.0965898,0.83017594,0.031627633,0.70636994,0.038656026,0.020847384,-0.38753098,0.15544793,1.9192098e-07,-7.3258075e-09,-0.010121286,0.011912122,0.12933482,0.3753564,1.5652888e-06,-3.6124597e-08,-0.000824064,-0.009973198,0.17443821,0.61487776,-8.077746e-06,1.9625923e-06,0.1877063,0.4560836,-0.52570295,-0.14847268,-2.1155632e-08,1.557447e-07,-0.00050896406,-0.0010277182,6.92904e-07,2.4214387e-07,2.1755695e-06,9.4249845e-07,-2.322346e-05,1.3802201e-05,1.7136335e-07,-1.0058284e-07
168,0.13116823,0.07789225,0.897011,0.19704019,0.9012604,0.07136135,0.09659004,0.8301757,0.031627692,0.70636976,0.038656067,0.020847421,-0.38753098,0.15544793,1.2605935e-07,1.2759567e-08,-0.010121286,0.011912122,0.12933497,0.3753564,1.2827451e-06,2.7838036e-07,-0.000823915,-0.009973198,0.17443748,0.61487806,-7.943306e-06,2.8804764e-06,0.18770558,0.4560839,-0.52570295,-0.14847268,-3.5238234e-08,1.09730486e-07,-0.00050896406,-0.0010277182,-1.7881393e-07,1.8253922e-07,1.0877848e-06,3.054738e-06,-1.8849969e-05,1.4085323e-05,-1.937151e-07,-7.0780516e-08
169,0.1311684,0.07789243,0.897011,0.19703995,0.9012601,0.071361296,0.09659015,0.8301755,0.031627703,0.7063699,0.038656123,0.020847451,-0.38753098,0.15544793,1.6308985e-07,2.9313712e-08,-0.010121286,0.011912122,0.12933505,0.3753564,8.845727e-07,3.9616734e-07,-0.0008238405,-0.009973198,0.17443681,0.61487836,-7.3097594e-06,3.4779923e-06,0.1877049,0.4560842,-0.52570295,-0.14847268,-3.8349608e-08,1.1843319e-07,-0.00050896406,-0.0010277182,6.854534e-07,1.9744039e-07,-7.748604e-07,1.873821e-06,-1.3522804e-05,1.3176352e-05,-1.1920929e-07,3.6135316e-07
170,0.13116847,0.07789262,0.897011,0.19704,0.9012599,0.071361296,0.09659024,0.83017534,0.031627722,0.7063697,0.03865616,0.02084748,-0.38753098,0.15544793,1.2082724e-07,5.2160136e-08,-0.010121286,0.011912122,0.12933512,0.3753564,5.5167084e-07,5.1431e-07,-0.000823766,-0.009973198,0.17443621,0.61487865,-6.3257257e-06,3.771157e-06,0.18770431,0.4560845,-0.52570295,-0.14847268,2.8607264e-08,1.517823e-07,-0.00050896406,-0.0010277182,-1.4901161e-08,3.017485e-07,-1.1175871e-06,2.1718442e-06,-8.434057e-06,1.1626631e-05,5.736947e-07,6.2957406e-07
171,0.13116848,0.07789268,0.897011,0.19703998,0.9012598,0.07136128,0.096590355,0.83017534,0.031627722,0.7063697,0.03865616,0.020847509,-0.38753098,0.15544793,7.422917e-08,2.608159e-08,-0.010121286,0.011912122,0.12933512,0.3753564,1.6937406e-07,5.686443e-07,-0.000823766,-0.009973198,0.1744357,0.61487895,-5.103413e-06,3.8181774e-06,0.1877038,0.4560848,-0.52570295,-0.14847268,-5.75207e-08,1.3209065e-07,-0.00050896406,-0.0010277182,-1.6391277e-07,-1.3038516e-07,-2.4437904e-06,1.8291175e-06,-3.5911798e-06,9.898096e-06,-7.8976154e-07,1.8253922e-07
172,0.13116847,0.07789274,0.897011,0.19703996,0.9012598,0.07136133,0.09659036,0.83017534,0.031627703,0.70636964,0.03865618,0.02084753,-0.38753098,0.15544793,2.661462e-08,1.8443606e-08,-0.010121286,0.011912122,0.12933512,0.3753564,-1.6020604e-08,6.161004e-07,-0.000823766,-0.009973198,0.17443533,0.61487925,-3.755289e-06,3.619495e-06,0.18770343,0.4560851,-0.52570295,-0.14847268,-2.1533843e-08,1.3967366e-07,-0.00050896406,-0.0010277182,-2.9057264e-07,-1.1175871e-08,-1.4305115e-06,1.8961728e-06,7.227063e-07,7.558614e-06,2.1606684e-07,4.0605664e-07
173,0.1311684,0.07789272,0.897011,0.19703999,0.9012598,0.07136133,0.09659038,0.8301754,0.031627685,0.7063696,0.038656164,0.02084753,-0.38753098,0.15544793,-1.1331473e-08,7.941874e-10,-0.010121286,0.011912122,0.12933512,0.3753564,-2.683154e-07,6.543004e-07,-0.000823766,-0.009973198,0.17443508,0.61487955,-2.3977445e-06,3.2633568e-06,0.18770318,0.45608538,-0.52570295,-0.14847268,-4.6697764e-08,9.320683e-08,-0.00050896406,-0.0010277182,-3.1292439e-07,-1.3038516e-07,-2.5629997e-06,1.9222498e-06,4.1872263e-06,5.4873526e-06,-3.054738e-07,-1.15484e-07
174,0.13116826,0.077892676,0.89701104,0.19704,0.9012597,0.07136136,0.09659037,0.8301755,0.03162766,0.7063696,0.038656134,0.020847535,-0.38753098,0.15544793,-4.028256e-09,2.6300144e-08,-0.010121286,0.011912122,0.12933509,0.3753564,-4.1730337e-07,6.866756e-07,-0.0008237958,-0.009973198,0.17443494,0.61487985,-1.0800725e-06,2.7295223e-06,0.18770304,0.45608568,-0.52570295,-0.14847268,-1.93771e-08,1.3584277e-07,-0.00050896406,-0.0010277182,4.4703484e-08,2.5704503e-07,-2.1606684e-06,1.9595027e-06,7.1823597e-06,2.8200448e-06,1.5646219e-07,6.593764e-07
175,0.13116823,0.07789265,0.897011,0.19704013,0.9012599,0.07136138,0.09659035,0.8301757,0.031627618,0.7063695,0.03865613,0.020847522,-0.38753098,0.15544793,-1.3452004e-08,-1.2684917e-08,-0.010121286,0.011912122,0.12933503,0.3753564,-6.095106e-07,7.053691e-07,-0.0008238554,-0.009973198,0.17443492,0.61488014,9.444608e-08,2.1637434e-06,0.18770301,0.45608598,-0.52570295,-0.14847268,-6.2961604e-08,1.7229006e-07,-0.00050896406,-0.0010277182,-1.0430813e-07,-3.2410026e-07,-2.965331e-06,1.9036233e-06,9.045005e-06,1.1660159e-06,-4.8428774e-07,7.0407987e-07
176,0.13116819,0.07789256,0.897011,0.1970402,0.90125996,0.0713614,0.09659023,0.83017576,0.03162757,0.7063696,0.038656104,0.020847503,-0.38753098,0.15544793,3.418088e-10,5.940418e-08,-0.010121286,0.011912122,0.12933496,0.3753564,-5.778323e-07,6.769209e-07,-0.0008239299,-0.009973198,0.17443499,0.6148804,1.1332872e-06,1.4875793e-06,0.18770309,0.45608622,-0.52570295,-0.14847268,-8.521917e-08,1.787639e-07,-0.00050896406,-0.0010277182,1.0430813e-07,6.891787e-07,-1.206994e-06,1.4789402e-06,1.0624528e-05,-1.3522804e-06,-3.799796e-07,4.954636e-07
